Item,Price,Weight
2140,49,27
2141,98,2
2142,374,42
2143,869,89
2144,346,79
2145,975,34
2146,198,10
2147,332,59
2148,704,47
2149,410,95
2150,766,5
2151,763,42
2152,620,51
2153,583,8
2154,313,63
2155,825,10
2156,619,17
2157,582,47
2158,863,60
2159,39,82
2160,998,12
2161,203,39
2162,434,92
2163,416,50
2164,9,56
2165,836,72
2166,684,7
2167,22,43
2168,670,66
2169,870,78
2170,298,67
2171,212,3
2172,458,74
2173,852,28
2174,379,43
2175,425,75
2176,955,95
2177,901,80
2178,101,28
2179,147,51
2180,820,90
2181,227,88
2182,777,50
2183,473,100
2184,940,63
2185,352,32
2186,417,41
2187,362,6
2188,348,13
2189,32,88
2190,292,45
2191,27,17
2192,400,63
2193,41,23
2194,85,29
2195,322,16
2196,843,38
2197,755,16
2198,2,73
2199,386,2
2200,771,57
2201,391,97
2202,431,86
2203,509,48
2204,917,26
2205,206,44
2206,397,90
2207,106,8
2208,18,38
2209,991,46
2210,84,37
2211,722,66
2212,43,20
2213,311,6
2214,286,15
2215,844,80
2216,355,5
2217,510,92
2218,596,31
2219,853,66
2220,296,21
2221,116,19
2222,397,33
2223,385,81
2224,636,4
2225,807,50
2226,637,46
2227,281,65
2228,483,37
2229,394,94
2230,901,80
2231,889,21
2232,592,73
2233,991,1
2234,452,59
2235,498,38
2236,516,94
2237,622,18
2238,709,37
2239,394,84
2240,6,54
2241,282,20
2242,859,17
2243,832,50
2244,931,79
2245,314,73
2246,24,64
2247,327,1
2248,108,100
2249,888,8
2250,994,74
2251,823,59
2252,820,57
2253,681,11
2254,117,11
2255,562,94
2256,920,62
2257,785,30
2258,962,87
2259,66,53
2260,155,30
2261,736,13
2262,638,72
2263,858,85
2264,588,99
2265,369,43
2266,375,50
2267,59,61
2268,331,65
2269,746,51
2270,789,35
2271,9,83
2272,985,3
2273,654,31
2274,680,26
2275,947,54
2276,671,13
2277,661,2
2278,860,69
2279,372,80
2280,235,64
2281,65,14
2282,168,8
2283,955,13
2284,35,69
2285,902,90
2286,519,15
2287,443,87
2288,182,82
2289,363,67
2290,13,37
2291,38,44
2292,127,70
2293,423,96
2294,545,27
2295,272,34
2296,573,33
2297,159,59
2298,915,44
2299,91,55
2300,488,4
2301,569,53
2302,805,23
2303,26,6
2304,638,37
2305,916,3
2306,784,15
2307,31,42
2308,866,77
2309,810,31
2310,964,81
2311,78,73
2312,216,57
2313,951,33
2314,480,53
2315,633,80
2316,67,6
2317,774,37
2318,76,31
2319,126,72
2320,366,96
2321,157,22
2322,45,76
2323,743,56
2324,548,17
2325,834,66
2326,494,24
2327,800,34
2328,692,66
2329,212,21
2330,926,65
2331,15,43
2332,436,57
2333,270,90
2334,268,25
2335,221,49
2336,945,60
2337,519,93
2338,255,33
2339,176,3
2340,947,66
2341,7,27
2342,682,41
2343,895,49
2344,762,71
2345,709,17
2346,217,80
2347,484,85
2348,243,10
2349,823,13
2350,660,10
2351,616,28
2352,556,51
2353,521,3
2354,274,70
2355,784,72
2356,838,21
2357,847,53
2358,399,93
2359,206,2
2360,164,63
2361,399,54
2362,709,90
2363,276,93
2364,363,89
2365,238,4
2366,139,75
2367,281,68
2368,343,45
2369,8,96
2370,23,70
2371,961,62
2372,671,24
2373,885,49
2374,172,43
2375,836,60
2376,779,12
2377,482,66
2378,256,3
2379,311,88
2380,474,51
2381,409,69
2382,513,45
2383,713,58
2384,293,73
2385,512,77
2386,174,67
2387,202,28
2388,11,34
2389,91,14
2390,14,85
2391,935,48
2392,839,29
2393,936,69
2394,213,84
2395,66,72
2396,718,4
2397,531,38
2398,476,98
2399,246,89
2400,335,3
2401,339,74
2402,787,70
2403,759,53
2404,428,54
2405,629,11
2406,418,78
2407,492,55
2408,282,73
2409,196,97
2410,178,29
2411,856,81
2412,578,77
2413,190,68
2414,236,64
2415,526,22
2416,721,19
2417,500,81
2418,440,2
2419,101,64
2420,788,4
2421,877,51
2422,323,74
2423,89,28
2424,585,44
2425,612,19
2426,302,30
2427,921,86
2428,996,32
2429,238,44
2430,288,70
2431,456,35
2432,333,88
2433,686,87
2434,704,2
2435,765,11
2436,244,97
2437,84,28
2438,497,40
2439,14,17
2440,799,19
2441,378,1
2442,634,33
2443,458,78
2444,856,47
2445,431,74
2446,592,78
2447,810,48
2448,453,62
2449,581,99
2450,61,46
2451,942,78
2452,876,61
2453,146,71
2454,40,33
2455,178,100
2456,901,48
2457,340,96
2458,221,91
2459,127,85
2460,435,67
2461,245,13
2462,221,86
2463,640,55
2464,628,28
2465,676,58
2466,814,9
2467,995,22
2468,643,69
2469,728,87
2470,317,24
2471,472,52
2472,808,33
2473,562,48
2474,194,4
2475,631,28
2476,178,35
2477,614,19
2478,503,15
2479,247,24
2480,395,73
2481,988,82
2482,342,92
2483,277,58
2484,429,92
2485,591,16
2486,475,4
2487,148,18
2488,97,69
2489,948,84
2490,108,20
2491,716,22
2492,126,76
2493,899,78
2494,468,61
2495,131,27
2496,193,32
2497,218,65
2498,105,91
2499,64,68
2500,67,85
2501,243,89
2502,298,80
2503,856,3
2504,208,7
2505,22,3
2506,188,64
2507,917,39
2508,820,97
2509,883,15
2510,762,96
2511,517,7
2512,969,44
2513,651,15
2514,12,73
2515,550,2
2516,52,74
2517,833,46
2518,36,100
2519,789,82
2520,911,43
2521,865,56
2522,585,61
2523,344,76
2524,391,25
2525,351,36
2526,847,64
2527,611,30
2528,738,87
2529,509,16
2530,852,5
2531,443,49
2532,404,67
2533,414,48
2534,892,91
2535,649,77
2536,435,10
2537,340,50
2538,213,60
2539,292,63
2540,662,44
2541,977,77
2542,397,61
2543,144,22
2544,443,5
2545,255,12
2546,773,55
2547,11,36
2548,684,32
2549,449,23
2550,38,81
2551,307,87
2552,979,70
2553,848,39
2554,600,16
2555,80,53
2556,627,38
2557,146,58
2558,110,34
2559,213,16
2560,334,60
2561,987,28
2562,524,99
2563,171,92
2564,380,9
2565,445,30
2566,251,46
2567,393,21
2568,787,25
2569,565,7
2570,104,47
2571,937,13
2572,686,78
2573,847,41
2574,829,14
2575,43,39
2576,909,20
2577,614,4
2578,340,47
2579,876,56
2580,784,32
2581,931,42
2582,611,62
2583,147,75
2584,443,62
2585,957,95
2586,861,90
2587,896,29
2588,100,32
2589,281,94
2590,110,11
2591,412,17
2592,729,67
2593,856,85
2594,983,84
2595,689,36
2596,903,16
2597,566,46
2598,966,31
2599,910,25
2600,777,23
2601,190,86
2602,111,48
2603,955,82
2604,661,28
2605,769,58
2606,23,25
2607,309,90
2608,624,31
2609,428,85
2610,495,25
2611,524,61
2612,229,70
2613,201,3
2614,786,28
2615,2,89
2616,545,100
2617,740,87
2618,485,82
2619,353,26
2620,7,67
2621,414,52
2622,731,50
2623,926,58
2624,489,24
2625,96,90
2626,975,86
2627,838,33
2628,468,1
2629,331,6
2630,550,50
2631,491,46
2632,611,37
2633,860,97
2634,34,86
2635,282,38
2636,611,19
2637,384,86
2638,90,26
2639,997,62
2640,462,11
2641,710,64
2642,838,24
2643,633,10
2644,407,68
2645,77,36
2646,28,100
2647,157,67
2648,363,93
2649,822,66
2650,213,24
2651,797,67
2652,576,47
2653,879,38
2654,568,70
2655,364,31
2656,843,66
2657,351,64
2658,988,19
2659,617,95
2660,545,75
2661,823,16
2662,662,52
2663,953,99
2664,798,12
2665,575,2
2666,333,78
2667,691,92
2668,811,3
2669,616,59
2670,501,79
2671,200,14
2672,753,88
2673,967,65
2674,951,19
2675,735,77
2676,214,13
2677,335,67
2678,504,86
2679,894,53
2680,336,59
2681,574,15
2682,342,93
2683,592,53
2684,605,23
2685,444,42
2686,58,20
2687,314,37
2688,795,25
2689,881,80
2690,195,45
2691,667,53
2692,626,57
2693,264,19
2694,73,87
2695,747,67
2696,636,51
2697,722,27
2698,913,74
2699,390,61
2700,681,91
2701,264,52
2702,331,77
2703,273,74
2704,570,33
2705,61,79
2706,424,84
2707,561,74
2708,161,86
2709,602,9
2710,770,6
2711,392,55
2712,526,12
2713,520,38
2714,931,8
2715,931,10
2716,33,29
2717,259,57
2718,332,3
2719,222,14
2720,826,73
2721,669,74
2722,44,19
2723,132,15
2724,271,2
2725,768,84
2726,750,89
2727,383,72
2728,88,75
2729,429,48
2730,887,93
2731,159,74
2732,244,41
2733,353,79
2734,821,47
2735,380,81
2736,762,85
2737,890,66
2738,870,82
2739,973,43
2740,922,58
2741,923,18
2742,758,73
2743,686,8
2744,39,95
2745,204,92
2746,742,66
2747,362,66
2748,573,32
2749,546,61
2750,953,19
2751,72,42
2752,672,34
2753,817,91
2754,362,1
2755,210,18
2756,943,91
2757,630,41
2758,252,55
2759,772,93
2760,89,49
2761,332,6
2762,820,96
2763,821,88
2764,143,95
2765,174,92
2766,803,12
2767,843,37
2768,231,97
2769,858,6
2770,251,45
2771,675,60
2772,734,42
2773,360,11
2774,57,53
2775,305,77
2776,48,25
2777,743,41
2778,700,81
2779,71,3
2780,302,9
2781,286,55
2782,728,9
2783,298,6
2784,562,76
2785,684,35
2786,874,92
2787,271,100
2788,635,43
2789,659,52
2790,580,89
2791,221,25
2792,679,78
2793,534,16
2794,512,23
2795,635,47
2796,745,26
2797,699,40
2798,111,62
2799,387,89
2800,957,79
2801,341,75
2802,210,93
2803,324,86
2804,523,46
2805,271,87
2806,128,59
2807,647,62
2808,184,81
2809,808,10
2810,265,54
2811,298,35
2812,424,68
2813,247,18
2814,189,16
2815,374,65
2816,309,5
2817,963,39
2818,468,82
2819,630,35
2820,586,20
2821,408,17
2822,937,45
2823,217,52
2824,246,35
2825,677,69
2826,965,4
2827,585,14
2828,174,53
2829,238,98
2830,539,69
2831,571,74
2832,666,15
2833,553,43
2834,888,40
2835,431,35
2836,894,89
2837,160,71
2838,848,20
2839,210,74
2840,429,59
2841,600,86
2842,586,11
2843,729,87
2844,507,74
2845,759,3
2846,809,100
2847,83,86
2848,841,88
2849,796,7
2850,407,36
2851,127,8
2852,916,39
2853,638,5
2854,289,88
2855,98,84
2856,721,37
2857,75,31
2858,960,54
2859,734,77
2860,412,8
2861,961,44
2862,702,42
2863,24,70
2864,469,73
2865,353,29
2866,417,47
2867,965,64
2868,28,77
2869,691,46
2870,320,5
2871,942,71
2872,972,65
2873,662,45
2874,947,16
2875,722,33
2876,215,6
2877,727,7
2878,739,76
2879,833,46
2880,104,33
2881,950,61
2882,638,39
2883,878,5
2884,743,85
2885,186,55
2886,51,96
2887,67,40
2888,889,43
2889,892,50
2890,198,53
2891,805,33
2892,74,34
2893,35,16
2894,158,72
2895,604,57
2896,319,26
2897,518,62
2898,966,29
2899,58,50
2900,795,21
2901,543,15
2902,523,79
2903,795,5
2904,670,69
2905,841,14
2906,306,92
2907,275,4
2908,461,75
2909,916,43
2910,295,22
2911,846,49
2912,444,88
2913,412,13
2914,500,83
2915,694,7
2916,358,33
2917,263,97
2918,876,37
2919,657,6
2920,399,58
2921,200,18
2922,180,36
2923,626,98
2924,319,97
2925,620,72
2926,772,70
2927,151,73
2928,138,64
2929,259,41
2930,605,79
2931,685,51
2932,210,23
2933,186,54
2934,626,23
2935,73,62
2936,665,45
2937,651,21
2938,222,59
2939,283,69
2940,201,53
2941,323,12
2942,619,25
2943,896,83
2944,229,36
2945,233,47
2946,534,22
2947,338,15
2948,282,78
2949,164,27
2950,506,98
2951,133,2
2952,885,48
2953,34,1
2954,715,48
2955,575,86
2956,843,64
2957,898,52
2958,821,33
2959,149,92
2960,957,48
2961,984,2
2962,181,28
2963,352,55
2964,101,53
2965,596,45
2966,928,96
2967,941,62
2968,713,50
2969,450,94
2970,198,29
2971,764,100
2972,282,57
2973,413,77
2974,976,75
2975,251,48
2976,545,76
2977,301,11
2978,870,16
2979,122,85
2980,296,41
2981,610,69
2982,760,56
2983,980,42
2984,280,32
2985,69,77
2986,410,59
2987,621,89
2988,402,54
2989,422,12
2990,25,1
2991,18,96
2992,521,88
2993,373,17
2994,402,23
2995,353,63
2996,794,82
2997,723,77
2998,91,17
2999,61,19
3000,798,27
3001,380,66
3002,801,11
3003,708,28
3004,784,68
3005,98,26
3006,205,70
3007,493,12
3008,850,79
3009,196,54
3010,823,97
3011,257,77
3012,942,97
3013,85,70
3014,121,46
3015,321,55
3016,22,78
3017,264,26
3018,65,71
3019,628,83
3020,207,3
3021,900,2
3022,591,88
3023,676,89
3024,320,6
3025,305,82
3026,322,93
3027,193,32
3028,113,63
3029,89,7
3030,376,98
3031,219,33
3032,560,4
3033,203,9
3034,362,1
3035,483,34
3036,184,29
3037,833,57
3038,454,9
3039,798,97
3040,206,10
3041,161,32
3042,960,99
3043,698,31
3044,211,49
3045,433,7
3046,722,69
3047,526,73
3048,591,84
3049,645,12
3050,81,68
3051,972,38
3052,990,38
3053,15,66
3054,47,7
3055,416,31
3056,333,21
3057,151,84
3058,540,63
3059,839,96
3060,314,11
3061,696,76
3062,933,78
3063,465,57
3064,161,9
3065,291,62
3066,721,47
3067,987,29
3068,301,88
3069,734,40
3070,583,72
3071,785,28
3072,202,13
3073,463,32
3074,132,59
3075,562,82
3076,769,11
3077,3,99
3078,142,88
3079,897,62
3080,943,28
3081,804,26
3082,938,43
3083,316,60
3084,394,60
3085,383,33
3086,340,73
3087,825,6
3088,663,62
3089,296,90
3090,799,16
3091,311,51
3092,691,72
3093,459,78
3094,541,33
3095,669,1
3096,238,30
3097,169,14
3098,385,61
3099,945,69
3100,946,80
3101,640,8
3102,106,80
3103,781,87
3104,78,63
3105,982,84
3106,328,10
3107,552,76
3108,537,34
3109,729,19
3110,683,2
3111,263,55
3112,371,49
3113,322,58
3114,47,64
3115,111,86
3116,126,5
3117,883,23
3118,455,50
3119,462,32
3120,699,81
3121,109,86
3122,474,15
3123,656,80
3124,535,94
3125,514,65
3126,165,8
3127,259,3
3128,749,88
3129,242,8
3130,12,41
3131,211,5
3132,943,23
3133,323,15
3134,161,85
3135,53,4
3136,552,41
3137,790,87
3138,225,64
3139,652,33
3140,737,46
3141,20,6
3142,508,25
3143,908,17
3144,342,17
3145,481,38
3146,438,53
3147,384,48
3148,983,94
3149,714,80
3150,153,83
3151,91,14
3152,881,93
3153,396,20
3154,187,28
3155,533,6
3156,162,36
3157,397,6
3158,883,53
3159,361,18
3160,951,70
3161,757,80
3162,384,76
3163,117,4
3164,285,83
3165,483,85
3166,851,53
3167,47,7
3168,295,62
3169,422,4
3170,833,54
3171,628,89
3172,464,38
3173,450,25
3174,129,21
3175,909,22
3176,187,8
3177,746,21
3178,297,82
3179,116,71
3180,322,51
3181,618,72
3182,796,8
3183,98,32
3184,527,88
3185,241,34
3186,790,54
3187,448,17
3188,708,25
3189,348,66
3190,614,33
3191,646,93
3192,800,79
3193,70,2
3194,699,67
3195,818,71
3196,601,31
3197,464,44
3198,693,94
3199,16,73
3200,494,84
3201,28,94
3202,284,63
3203,896,92
3204,915,28
3205,460,14
3206,261,77
3207,155,69
3208,339,66
3209,13,57
3210,570,66
3211,877,35
3212,618,3
3213,103,8
3214,546,66
3215,161,19
3216,184,43
3217,948,100
3218,244,59
3219,55,3
3220,306,98
3221,403,63
3222,18,30
3223,7,95
3224,180,67
3225,28,19
3226,732,85
3227,46,41
3228,17,58
3229,968,40
3230,420,62
3231,661,66
3232,479,37
3233,262,86
3234,146,24
3235,612,47
3236,959,71
3237,799,76
3238,178,84
3239,303,77
3240,871,86
3241,25,21
3242,775,24
3243,976,51
3244,926,21
3245,665,57
3246,382,100
3247,501,30
3248,83,91
3249,478,52
3250,943,43
3251,832,48
3252,487,79
3253,623,96
3254,509,58
3255,814,70
3256,952,92
3257,183,97
3258,600,47
3259,769,98
3260,62,56
3261,852,79
3262,678,6
3263,841,24
3264,456,75
3265,6,100
3266,257,56
3267,858,90
3268,346,70
3269,947,51
3270,17,42
3271,570,11
3272,566,90
3273,276,65
3274,978,16
3275,111,14
3276,972,60
3277,705,93
3278,74,10
3279,65,81
3280,624,8
3281,972,18
3282,187,67
3283,230,17
3284,799,59
3285,238,58
3286,255,8
3287,636,44
3288,193,59
3289,353,61
3290,568,20
3291,890,18
3292,367,65
3293,984,52
3294,923,78
3295,562,20
3296,748,25
3297,281,55
3298,230,38
3299,23,55
3300,705,17
3301,116,72
3302,48,1
3303,105,88
3304,322,37
3305,923,50
3306,305,32
3307,1,79
3308,783,65
3309,218,61
3310,934,97
3311,765,43
3312,507,49
3313,198,25
3314,96,65
3315,155,33
3316,679,48
3317,278,84
3318,703,43
3319,854,82
3320,73,39
3321,969,45
3322,477,88
3323,632,99
3324,503,9
3325,275,68
3326,485,19
3327,522,68
3328,73,56
3329,123,61
3330,21,48
3331,203,82
3332,108,23
3333,971,81
3334,958,91
3335,879,78
3336,902,22
3337,146,10
3338,7,19
3339,948,9
3340,245,43
3341,836,47
3342,68,26
3343,544,72
3344,787,7
3345,409,53
3346,79,80
3347,277,38
3348,831,7
3349,418,1
3350,979,32
3351,460,96
3352,528,97
3353,713,50
3354,35,58
3355,778,24
3356,892,93
3357,598,100
3358,798,81
3359,893,67
3360,300,24
3361,75,62
3362,969,90
3363,929,60
3364,89,8
3365,590,48
3366,416,67
3367,45,39
3368,324,61
3369,586,67
3370,162,15
3371,303,33
3372,966,98
3373,647,11
3374,570,3
3375,200,98
3376,670,44
3377,866,56
3378,713,78
3379,870,81
3380,766,28
3381,768,52
3382,510,29
3383,745,86
3384,934,59
3385,425,15
3386,699,7
3387,197,68
3388,699,69
3389,331,10
3390,566,83
3391,868,85
3392,558,27
3393,551,89
3394,689,88
3395,224,89
3396,529,21
3397,132,26
3398,553,12
3399,831,31
3400,881,9
3401,560,79
3402,785,32
3403,272,69
3404,860,65
3405,472,90
3406,62,66
3407,827,10
3408,768,93
3409,157,66
3410,456,31
3411,525,7
3412,629,43
3413,265,82
3414,518,53
3415,163,98
3416,247,19
3417,400,12
3418,549,21
3419,999,74
3420,962,29
3421,579,47
3422,664,49
3423,556,47
3424,602,16
3425,336,27
3426,378,37
3427,32,34
3428,34,55
3429,696,43
3430,635,53
3431,325,47
3432,617,93
3433,230,27
3434,95,34
3435,43,31
3436,918,18
3437,694,68
3438,279,17
3439,851,76
3440,424,32
3441,171,90
3442,615,62
3443,485,69
3444,253,62
3445,349,82
3446,97,71
3447,473,54
3448,182,4
3449,853,72
3450,243,80
3451,428,78
3452,875,85
3453,226,33
3454,853,20
3455,991,9
3456,475,28
3457,187,14
3458,561,64
3459,240,29
3460,748,81
3461,780,44
3462,790,60
3463,940,23
3464,293,31
3465,450,24
3466,951,90
3467,174,89
3468,129,10
3469,971,42
3470,208,92
3471,550,81
3472,997,77
3473,574,70
3474,116,19
3475,660,4
3476,503,29
3477,993,94
3478,21,15
3479,197,30
3480,813,22
3481,527,90
3482,523,53
3483,263,78
3484,366,85
3485,953,54
3486,427,58
3487,245,44
3488,13,35
3489,934,2
3490,566,24
3491,899,65
3492,387,63
3493,219,2
3494,63,39
3495,159,36
3496,896,79
3497,242,93
3498,105,95
3499,411,87
3500,201,36
3501,458,34
3502,772,49
3503,789,25
3504,756,2
3505,474,43
3506,165,22
3507,254,7
3508,319,37
3509,475,85
3510,797,60
3511,416,82
3512,645,93
3513,903,90
3514,542,89
3515,932,77
3516,760,85
3517,237,82
3518,100,5
3519,922,13
3520,162,13
3521,326,95
3522,523,98
3523,454,97
3524,225,35
3525,278,74
3526,437,41
3527,480,58
3528,973,81
3529,92,96
3530,706,47
3531,697,47
3532,336,19
3533,737,83
3534,447,90
3535,349,33
3536,831,24
3537,276,79
3538,546,70
3539,997,97
3540,866,49
3541,893,17
3542,86,72
3543,996,8
3544,903,64
3545,291,99
3546,819,8
3547,90,39
3548,814,87
3549,463,74
3550,194,31
3551,319,64
3552,60,68
3553,347,15
3554,365,21
3555,885,80
3556,25,86
3557,39,36
3558,656,90
3559,438,11
3560,931,56
3561,326,7
3562,804,96
3563,712,66
3564,2,81
3565,425,9
3566,105,65
3567,707,82
3568,729,36
3569,513,21
3570,43,50
3571,954,9
3572,934,68
3573,734,93
3574,758,56
3575,138,86
3576,965,62
3577,831,51
3578,214,84
3579,279,99
3580,804,82
3581,27,29
3582,372,61
3583,972,26
3584,832,34
3585,5,65
3586,74,24
3587,739,4
3588,814,63
3589,103,2
3590,471,20
3591,533,61
3592,713,47
3593,235,86
3594,743,29
3595,524,34
3596,718,33
3597,126,71
3598,159,27
